date,Rt_mean,Rt_median,Rt_lower,Rt_upper,Rt_lower50,Rt_upper50
2017-09-04,0.9063572600925,0.9034704499999999,0.74727695275,1.0977362849999999,0.8406382325,0.9654498225
2017-09-11,0.915014736845,0.9109459799999999,0.75342930025,1.0969640550000004,0.8524616,0.9730301800000001
2017-09-18,0.9487902553025,0.945385835,0.7825854035,1.1394833,0.8855638475000001,1.008314275
2017-09-25,1.05141850785,1.04772205,0.8652120895000001,1.2652311525,0.9812755475,1.1166696999999999
2017-10-02,1.1887332231725,1.1853083,0.9766722739999999,1.4285885325,1.108174425,1.26250215
2017-10-09,1.29599019076,1.2898486999999998,1.0683314700000002,1.55722871,1.210455875,1.374851775
2017-10-16,1.33094721998,1.3260502,1.1023726825,1.6006267825000002,1.244318325,1.405917675
2017-10-23,1.2261910649575,1.2191323,1.0178221975000001,1.4722834625,1.1458080000000002,1.3019224999999999
2017-10-30,1.0436995844925,1.03729815,0.867370794,1.2553621475,0.974345455,1.107887225
2017-11-06,0.828364441665,0.823121015,0.6799553467499999,1.005434015,0.7697288575,0.88107778
2017-11-13,0.6722311914125,0.669210455,0.5383453734999999,0.8276794435,0.6202750925,0.7181750325
2017-11-20,0.6510254335025,0.64713184,0.52570801175,0.80733893075,0.60139484,0.694903095
2017-11-27,0.6945182200975,0.691623235,0.560574853,0.8526918155000002,0.6418040275,0.7415490249999999
2017-12-04,0.85556974355,0.8494571200000001,0.68859067075,1.0474501025,0.7928611775,0.913476125
2017-12-11,1.0990426162225,1.0921471500000002,0.8997224862500001,1.3292545525000001,1.023829125,1.1665925000000001
2017-12-18,1.42198590625,1.4136953,1.17206899,1.7081709025,1.326232275,1.5102309999999999
2017-12-25,1.630938387325,1.62507905,1.3522217975,1.957590165,1.524705475,1.7239478
2017-12-25,1.648763294525,1.6431149,1.37278698,1.97104914,1.545696125,1.742901325
2018-01-01,1.45287791025,1.44504965,1.2173910074999998,1.7244309925,1.3617727499999999,1.5382895
2018-01-08,1.14061445515,1.136526,0.95683280075,1.35676527,1.0666857,1.205980725
2018-01-15,0.9067972753675,0.901577645,0.7490745934999999,1.0948707625,0.846131905,0.9596697325
2018-01-22,0.7515427776075,0.7483109299999999,0.6157970145,0.914645,0.6999643799999999,0.796809705
2018-01-29,0.7080866842225,0.70377907,0.57704737075,0.861539826,0.65737021,0.7523389725
2018-02-05,0.7554778035875,0.750370845,0.6125027855,0.92455732175,0.7008052975,0.8048737724999999
2018-02-12,0.79614667724,0.7903645850000001,0.648381015,0.9713126182499999,0.7381204825000001,0.847648885
2018-02-19,0.870120105215,0.86449352,0.7072215605,1.05826891,0.80899664,0.92653551
2018-02-26,0.9160091628475,0.9120640250000001,0.7474291005,1.1186979700000002,0.8494187900000001,0.9761646275
2018-03-05,0.931832043815,0.927415675,0.75810280625,1.1308593675,0.8621326524999999,0.9939860075
2018-03-12,0.8918227118825,0.886338365,0.72844960425,1.0884369475,0.8273414299999999,0.9504160024999999
2018-03-19,0.8825835039675,0.876805205,0.72015087125,1.0757490950000002,0.8194949549999999,0.941383745
2018-03-26,0.9189110454,0.912308925,0.74763057225,1.1176959125000001,0.85381619500000006,0.9801028199999999
2018-04-02,1.0316311512175,1.0275601,0.84052238825,1.2450281349999999,0.9589430299999999,1.0984370500000002
2018-04-09,1.19388129938,1.1895889,0.98051420025,1.437422275,1.1117184249999998,1.2712721249999999
2018-04-16,1.3933418206775,1.3880938,1.143138045,1.6718393525,1.301266,1.480628525
2018-04-23,1.575612899,1.56838175,1.2973748675,1.88025685,1.476389975,1.6727272
2018-04-30,1.537884774375,1.5291375999999999,1.2739331474999998,1.8329000025,1.4421182250000002,1.629020425
2018-05-07,1.4023514399775,1.39452695,1.166789345,1.6721543200000002,1.3138689000000001,1.484970525
2018-05-14,1.2495145934675,1.2442495500000001,1.0424039049999998,1.4980079999999998,1.169128675,1.3239649249999998
2018-05-21,1.07655992943,1.0718277999999999,0.888769057,1.2886089275,1.007930575,1.1411108250000002
2018-05-28,0.98064471999,0.97494014,0.81254723875,1.1670802875,0.9174056825000001,1.039462375
2018-06-04,0.926234686495,0.920168845,0.76280511775,1.107950365,0.865359905,0.9837450775
2018-06-11,0.97200983374,0.96830911,0.8031108724999999,1.1607729,0.9086368425,1.03166575
2018-06-18,0.9913280106575,0.98650013,0.8181101055,1.1910683949999998,0.926718475,1.0511358
2018-06-25,0.9934565481575,0.9889980700000001,0.82366455925,1.1913026924999999,0.9294174199999999,1.0532317249999998
2018-07-02,0.9148192926025,0.91136328,0.75077508824999994,1.1036379975,0.8510196925,0.972137205
2018-07-09,0.8726965804875,0.868239035,0.71546401275,1.0548421625,0.8119904675,0.9288773375
2018-07-16,0.8525649857725,0.84808585,0.70201226425,1.0371285875,0.7923927900000001,0.9077479074999999
2018-07-23,0.86847933617,0.862990895,0.71445636525,1.055504345,0.8057011350000001,0.9246547675
