year_month,median,lower_95,upper_95,lower_80,upper_80,D1_prop,D2_prop,D3_prop,D4_prop,D1_smooth,D2_smooth,D3_smooth,D4_smooth,dominant_raw,dominant,entropy,entropy_smooth
2020-09-01,-0.47044581875,-0.632534778,-0.31049231443749997,-0.57165910725,-0.3679914745,0.0047361299052774,0.5297699594046008,0.3301759133964817,0.13531799729364005,0.01344968253720174,0.5222885058115941,0.30992348872123004,0.15433832292997407,DENV-2,DENV-2,0.9984507419884385,1.0486482031548434
2020-10-01,-0.24990750750000001,-0.398830170125,-0.09775048264999996,-0.35055931775,-0.1481494856,0.0071599045346062,0.55648369132856,0.2744630071599045,0.1618933969769292,0.009173217651184238,0.5288521981131038,0.28575685320962296,0.17621773102608904,DENV-2,DENV-2,1.011171553823114,1.043802348648422
2020-11-01,-0.36428842399999994,-0.5197335716,-0.2197649658,-0.46588823220000003,-0.2702279614,4.8123195380173e-4,0.49759384023099135,0.27863330125120306,0.22329162656400384,0.006479315471319874,0.5204681066683225,0.27349188632745985,0.19956069153289763,DENV-2,DENV-2,1.0418122382191122,1.0487267717119981
2020-12-01,-0.36220291666666665,-0.5317192255000001,-0.20590379674999995,-0.474501275,-0.25521065333333337,0.00297619047619047,0.4226190476190476,0.34325396825396826,0.2311507936507937,0.00490869942391041,0.498827973716211,0.27730605191185503,0.21895727494802353,DENV-2,DENV-2,1.086907204357964,1.06128172926687
2021-01-01,-0.265777887,-0.4225497269,-0.10126899159999997,-0.36609607180000003,-0.1562570412,0,0.5383480825958702,0.2153392330383481,0.24631268436578171,0.003934787106284675,0.465180833949677,0.30028618752027897,0.23059819142375923,DENV-2,DENV-2,1.0091560379394742,1.0773625927601622
2021-02-01,-0.16339793665000002,-0.3281742638749999,0.003942750218750035,-0.27359386874999997,-0.056327013705000005,0,0.41203703703703703,0.41975308641975306,0.16820987654320987,0.003360108478935534,0.423348676261362,0.3446691171695486,0.2286220980901538,DENV-3,DENV-2,1.0295535466788879,1.0875371843559374
2021-03-01,-0.085973335,-0.2371358295,0.08085050203500005,-0.1848763356,0.018782559099999985,0.00505050505050505,0.31691919191919193,0.3863636363636363,0.2916666666666667,0.0030504669530100293,0.38156037120696645,0.4029274708583947,0.2124616909816289,DENV-3,DENV-3,1.117680839422355,1.0806602054560785
2021-04-01,-0.179085671875,-0.34185713818749996,-0.008677488024374997,-0.2838633875,-0.06839507768,0,0.41216216216216217,0.41216216216216217,0.17567567567567569,0.002848136957538829,0.33461604248750937,0.482831289465029,0.17970453108992282,DENV-2,DENV-3,1.0361506425634226,1.0430172434906773
2021-05-01,0.0874407381,-0.07433201009,0.2471888051,-0.019079064876599994,0.19313057039999995,0,0.3903301886792453,0.5035377358490566,0.10613207547169812,0.0027363240260794147,0.292207262140271,0.5659645054643077,0.139091908369342,DENV-3,DENV-3,0.9507452275039852,0.9721837266361334
2021-06-01,-0.0173549817875,-0.18257045716249998,0.14456643555624998,-0.1242146173,0.09017144575000001,0,0.2634338138925295,0.6107470511140236,0.1258191349934469,0.0026699189723988605,0.25445602564186776,0.6456682381408803,0.09720581724485317,DENV-3,DENV-3,0.913362594320712,0.8731161919752664
2021-07-01,-0.256626777625,-0.429927132,-0.08209023903749997,-0.369994066,-0.14065698325,0.01244167962674961,0.19284603421461896,0.7216174183514774,0.07309486780715396,0.0026323542647860338,0.22514840085539012,0.7082408734754123,0.06397837140441154,DENV-3,DENV-3,0.7986271255100634,0.7715436923089133
2021-08-01,-0.2340422456,-0.4006740574,-0.06651507659999997,-0.33980388279999996,-0.12540644458800002,0.00269179004037685,0.27456258411843876,0.6850605652759085,0.03768506056527591,0.002611774183023764,0.2024027499029634,0.7550673436571717,0.039918132256841134,DENV-3,DENV-3,0.7534947798261551,0.6795798589667295
2021-09-01,0.261089926375,0.0976692165,0.43262979468750007,0.154400861,0.37503034575,0,0.05702917771883289,0.9190981432360744,0.02387267904509283,0.002610047337576104,0.18650204246892246,0.7859138706492985,0.02497403954420287,DENV-3,DENV-3,0.33004477376981656,0.6102060559515147
2021-10-01,0.00675898175,-0.164568825125,0.17944210291249998,-0.10577515154999999,0.11727761287499996,0.00902061855670103,0.05283505154639175,0.9381443298969072,0,0.002633328465832398,0.1764247703977308,0.804386997297922,0.016554903838514913,DENV-3,DENV-3,0.2577388747380497,0.5647007117850527
2021-11-01,-0.32415237350000004,-0.49056746579999994,-0.15783024264399992,-0.435377788,-0.21385827182000003,0.00112485939257592,0.0922384701912261,0.906636670416198,0,0.002696685378618913,0.17009470931319148,0.8155017051475063,0.01170690016068336,DENV-3,DENV-3,0.31633967113143974,0.5356489670904314
2021-12-01,0.2924472135,0.10549265459166667,0.48609605899999997,0.17158631346666667,0.41354356400000003,0,0.09273182957393485,0.8972431077694235,0.0100250626566416,0.002816396769490816,0.1665977039968348,0.8213508927325214,0.009235006501153097,DENV-3,DENV-3,0.36394901251952116,0.5200202643556322
2022-01-01,0.511251575,0.3594190328,0.6649422124000001,0.4110375432000001,0.6112658882,0.00804289544235925,0.3941018766756032,0.5978552278820375,0,0.0030335189358417134,0.16445474246946773,0.8244263305077311,0.008085408086959324,DENV-3,DENV-3,0.713297636378172,0.5125719109478317
2022-02-01,0.274988175,0.11182706028125,0.447675574,0.17154537200000003,0.38567850425,0.0050314465408805,0.3572327044025157,0.6251572327044025,0.01257861635220125,0.0033994576881730804,0.1627577680647821,0.8259241405249176,0.007918633722127215,DENV-3,DENV-3,0.743060410274172,0.5110829921358976
2022-03-01,0.527045425,0.37835070181249997,0.6844525148124999,0.42894800925,0.63032757875,0.0041991601679664,0.13437312537492502,0.8614277144571085,0,0.003932257763507153,0.1609576502001215,0.8266428259233277,0.008467266113043645,DENV-3,DENV-3,0.42118055935772414,0.5135668163975151
2022-04-01,0.462369925,0.312435597125,0.6124108980624999,0.36589667849999996,0.561229011,0.0012554927809165,0.10012554927809166,0.8926553672316384,0.00596359070935342,0.004887475069581308,0.1582511847709464,0.8270245306484966,0.00983680951097566,DENV-3,DENV-3,0.3707201617749551,0.520285348909679
2022-05-01,0.33300425,0.18623057951,0.4780813380500001,0.23993900582000002,0.424583082,0.00206611570247933,0.12317228226319137,0.868722186904005,0.00603941513032422,0.006425773856641828,0.1547831389424402,0.8268043754363951,0.011986711764522989,DENV-3,DENV-3,0.4238317532613014,0.5314935482183502
2022-06-01,-0.069188875,-0.22464012525,0.08647693624075001,-0.16981954170500002,0.030544357849999988,0.00499271895152902,0.12190555439983358,0.8552111504056584,0.01789057624297899,0.009134477091785729,0.15039025720783258,0.8253364438090799,0.015138821891301701,DENV-3,DENV-3,0.48875488773264186,0.5496845022632648
2022-07-01,-0.1781368175,-0.328821446,-0.02764825116874998,-0.27699832124999996,-0.079640033275,0.01011410788381742,0.10191908713692946,0.8480290456431535,0.03993775933609958,0.013704583913525687,0.14552618002929044,0.8216565113733512,0.019112724683832762,DENV-3,DENV-3,0.5476087378466388,0.5763170979655432
2022-08-01,-0.25977120600000003,-0.4077093266,-0.10753078677499994,-0.35659191,-0.16371566808,0.02045243259993802,0.1109389525875426,0.8385497365974589,0.03005887821506043,0.022116651201506833,0.1400166889531692,0.8137694519073729,0.024097207937951136,DENV-3,DENV-3,0.5764799517528025,0.6170459844933273
2022-09-01,-0.31168044500000003,-0.46534202975,-0.148067972625,-0.4129505595,-0.205407888225,0.04288377874456184,0.14481044126786824,0.781230577998757,0.03107520198881292,0.037311839610863165,0.133982385759412,0.7989197880783266,0.029785986551398285,DENV-3,DENV-3,0.7156205696354115,0.676021616801878
2022-10-01,-0.259272952,-0.40870034065000005,-0.10741443702999998,-0.3576078862,-0.15721099119999998,0.06430338004946413,0.17724649629018965,0.7279472382522671,0.03050288540807914,0.06307685612494587,0.12730101208088007,0.7739361558494319,0.035685975944742154,DENV-3,DENV-3,0.8207277709140677,0.7539743307499948
2022-11-01,-0.15696221535,-0.31842215562500004,0.004639733126875011,-0.2625399455,-0.052253138175000026,0.06754530477759473,0.11202635914332784,0.7891268533772653,0.03130148270181219,0.10715835213118019,0.11885990437529727,0.7321825113858123,0.0417992321077103,DENV-3,DENV-3,0.7225783702179123,0.8534289157362741
2022-12-01,-0.036564335,-0.202300685525,0.13442197601875003,-0.14324926670000002,0.07723939317499996,0.21357615894039736,0.10927152317880796,0.6241721854304636,0.05298013245033112,0.17077051150523354,0.10864325923316678,0.6733127020815897,0.04727352718001008,DENV-3,DENV-3,1.0214665858588363,0.953574933361134
