Year,Week,date,Month,D1_prop,D2_prop,D3_prop,D4_prop
2021,50,2021-12-13,2021-12,0.0,0.09273182957393483,0.8972431077694235,0.010025062656641603
2021,51,2021-12-20,2021-12,0.0,0.09273182957393483,0.8972431077694235,0.010025062656641603
2021,52,2021-12-27,2021-12,0.0,0.09273182957393483,0.8972431077694235,0.010025062656641603
2022,1,2022-01-03,2022-01,0.00804289544235925,0.3941018766756032,0.5978552278820375,0.0
2022,2,2022-01-10,2022-01,0.00804289544235925,0.3941018766756032,0.5978552278820375,0.0
2022,3,2022-01-17,2022-01,0.00804289544235925,0.3941018766756032,0.5978552278820375,0.0
2022,4,2022-01-24,2022-01,0.00804289544235925,0.3941018766756032,0.5978552278820375,0.0
2022,5,2022-01-31,2022-01,0.00804289544235925,0.3941018766756032,0.5978552278820375,0.0
2022,6,2022-02-07,2022-02,0.005031446540880503,0.3572327044025157,0.6251572327044025,0.012578616352201259
2022,7,2022-02-14,2022-02,0.005031446540880503,0.3572327044025157,0.6251572327044025,0.012578616352201259
2022,8,2022-02-21,2022-02,0.005031446540880503,0.3572327044025157,0.6251572327044025,0.012578616352201259
