date,cases,temp_std,rain_std
2021-08-16,56,1.700330429233736,-0.42072949913847485
2021-08-23,53,1.6357896858626615,-0.29203927722385936
2021-08-30,46,0.19975814585624999,0.4055971889448455
2021-09-06,61,0.32883963259839916,2.0040652085158586
2021-09-13,74,-1.5267067393200011,1.7399115951121744
2021-09-20,110,-1.0103807923514043,0.9813166027733884
2021-09-27,105,-0.8167585622381807,0.5783130130934084
2021-10-04,104,0.32883963259839916,0.3615715867108982
2021-10-11,85,0.18362296001347933,0.5173544869233275
2021-10-18,76,0.42565074765501104,0.8119873634120522
2021-10-25,75,-1.2685437658357028,0.9440641701138947
2021-11-01,59,1.20013966810791,0.06016554064771988
2021-11-08,42,1.5873841283343575,0.1854691777751086
2021-11-15,56,-0.8812993056092553,1.47575798170849
2021-11-22,63,0.19975814585624999,0.5681532587317283
2021-11-29,48,-1.3814900667350853,2.813458972663046
2021-12-06,65,-0.9297048631375592,1.06259463766683
2021-12-13,61,-0.5908659604394196,0.8560129656459998
2021-12-20,68,-0.752217818867102,0.7611885916036514
2022-01-03,106,0.11908221664240476,0.2938398909663637
2022-01-10,146,-0.5585955887538824,0.2870667213919102
2022-01-17,180,-0.4779196595400371,1.3335214206449677
2022-01-24,171,-0.31656780111235067,0.20917527128569552
2022-01-31,154,-0.6876770754960315,0.9880897723478419
2022-02-07,169,-0.30043261526958404,-0.35977097296839383
2022-02-14,206,-0.5101900312255744,-0.2547868445643654
2022-02-21,201,-0.09067519931358563,-0.5494197210530903
2022-02-28,263,-0.1552159426846642,0.19901551692401545
2022-03-07,369,-1.9300863853892192,1.926173758409644
2022-03-14,421,-0.4617844736972705,0.056778955860493106
2022-03-21,441,-1.1394622790935536,0.33447890841308436
2022-03-28,510,-0.6554067038104903,1.6552469754315065
2022-04-04,643,-0.23589187189850544,0.8526263808587731
2022-04-11,734,0.1029470307996341,1.5671957709636113
2022-04-18,942,0.1029470307996341,0.13128382117948098
2022-04-25,1003,-0.13908075684189355,0.7171629893697041
2022-05-02,846,-0.9619752348230964,1.5570360166019312
2022-05-09,1315,0.1029470307996341,0.4360764520298862
2022-05-16,1276,-0.2681622435840427,1.4080262859639556
2022-05-23,1567,0.23202851754178727,1.2285372922409394
2022-05-30,1454,0.5708674202399269,0.9745434331989351
2022-06-06,1460,1.3937618982211297,0.25658745830686974
2022-06-13,1254,0.5870026060826975,0.19901551692401545
2022-06-20,1172,1.0871933672085234,1.8381225539417496
2022-06-27,1187,0.7644896503531546,0.8119873634120522
2022-07-04,1164,-0.49405484538280375,1.5875152796869718
2022-07-11,918,-0.7360826330243354,0.46316913032769985
2022-07-18,1036,-0.80062337639541,2.024384717239219
2022-07-25,1092,0.5708674202399269,0.05000578628603968
2022-08-01,896,0.3772451901267071,-0.3496112186067137
2022-08-08,879,1.1517341105796022,-0.24462709020268525
2022-08-15,679,0.19975814585624999,1.1303263334113642
2022-08-22,662,0.022271101585792888,1.6450872210698262
2022-08-29,581,-0.5908659604394196,0.9847031875606151
2022-09-05,570,1.3453563406928297,0.27352038224300335
2022-09-12,544,0.1674877741707127,1.7974835364950288
2022-09-19,472,-1.252408579992936,0.9034251526671738
2022-09-26,426,-0.7199474471815688,1.513010414367984
2022-10-03,397,-0.6070011462821903,1.1980580291558987
2022-10-10,376,-0.4456492878544998,0.6765239719229833
2022-10-17,373,-0.5585955887538824,1.2251507074537125
2022-10-24,314,-0.10681038515635627,0.3480252475619913
2022-10-31,318,-1.5589771110055384,1.5502628470274777
2022-11-07,294,-0.5263252170683451,0.46655571511492666
2022-11-14,315,-0.3488381727978839,1.3707738533044613
2022-11-21,265,-0.6070011462821903,0.9474507549011212
2022-11-28,242,-0.9781104206658672,2.5120529265998672
2022-12-05,327,-1.7525993411187661,2.982788212024382
2022-12-12,290,-0.6715418896532609,0.547833750008368
2022-12-19,270,-0.20362150021297215,0.7273227437313842
2022-12-26,285,-1.5267067393200011,1.7636176886227617
